agreement	disagreement	number	subject_index	verb_index	completed
De jongen schreeuwt en de vaders bemoedigen	De jongen schreeuwt en de vaders bemoedigt	plural	5	6	De jongen schreeuwt en de vaders bemoedigen de persoon.
De jongen schreeuwt en de vaders ontmoedigen	De jongen schreeuwt en de vaders ontmoedigt	plural	5	6	De jongen schreeuwt en de vaders ontmoedigen de persoon.
De jongen schreeuwt en de vaders bewonderen	De jongen schreeuwt en de vaders bewondert	plural	5	6	De jongen schreeuwt en de vaders bewonderen de persoon.
De jongen schreeuwt en de mannen observeren	De jongen schreeuwt en de mannen observeert	plural	5	6	De jongen schreeuwt en de mannen observeren de persoon.
De jongen schreeuwt en de mannen verwarren	De jongen schreeuwt en de mannen verwart	plural	5	6	De jongen schreeuwt en de mannen verwarren de persoon.
De jongen schreeuwt en de mannen inspireren	De jongen schreeuwt en de mannen inspireert	plural	5	6	De jongen schreeuwt en de mannen inspireren de persoon.
De jongen schreeuwt en de mannen bemoedigen	De jongen schreeuwt en de mannen bemoedigt	plural	5	6	De jongen schreeuwt en de mannen bemoedigen de persoon.
De jongen schreeuwt en de mannen ontmoedigen	De jongen schreeuwt en de mannen ontmoedigt	plural	5	6	De jongen schreeuwt en de mannen ontmoedigen de persoon.
De jongen schreeuwt en de mannen bewonderen	De jongen schreeuwt en de mannen bewondert	plural	5	6	De jongen schreeuwt en de mannen bewonderen de persoon.
De jongen schreeuwt en de vrouwen observeren	De jongen schreeuwt en de vrouwen observeert	plural	5	6	De jongen schreeuwt en de vrouwen observeren de persoon.
De jongen schreeuwt en de vrouwen verwarren	De jongen schreeuwt en de vrouwen verwart	plural	5	6	De jongen schreeuwt en de vrouwen verwarren de persoon.
De jongen schreeuwt en de vrouwen inspireren	De jongen schreeuwt en de vrouwen inspireert	plural	5	6	De jongen schreeuwt en de vrouwen inspireren de persoon.
De jongen schreeuwt en de vrouwen bemoedigen	De jongen schreeuwt en de vrouwen bemoedigt	plural	5	6	De jongen schreeuwt en de vrouwen bemoedigen de persoon.
De jongen schreeuwt en de vrouwen ontmoedigen	De jongen schreeuwt en de vrouwen ontmoedigt	plural	5	6	De jongen schreeuwt en de vrouwen ontmoedigen de persoon.
De jongen schreeuwt en de vrouwen bewonderen	De jongen schreeuwt en de vrouwen bewondert	plural	5	6	De jongen schreeuwt en de vrouwen bewonderen de persoon.
De jongen schreeuwt en de boeren observeren	De jongen schreeuwt en de boeren observeert	plural	5	6	De jongen schreeuwt en de boeren observeren de persoon.
De jongen schreeuwt en de boeren verwarren	De jongen schreeuwt en de boeren verwart	plural	5	6	De jongen schreeuwt en de boeren verwarren de persoon.
De jongen schreeuwt en de boeren inspireren	De jongen schreeuwt en de boeren inspireert	plural	5	6	De jongen schreeuwt en de boeren inspireren de persoon.
De jongen schreeuwt en de boeren bemoedigen	De jongen schreeuwt en de boeren bemoedigt	plural	5	6	De jongen schreeuwt en de boeren bemoedigen de persoon.
De jongen schreeuwt en de boeren ontmoedigen	De jongen schreeuwt en de boeren ontmoedigt	plural	5	6	De jongen schreeuwt en de boeren ontmoedigen de persoon.
De jongen schreeuwt en de boeren bewonderen	De jongen schreeuwt en de boeren bewondert	plural	5	6	De jongen schreeuwt en de boeren bewonderen de persoon.
De jongen luistert en de atleet observeert	De jongen luistert en de atleet observeren	singular	5	6	De jongen luistert en de atleet observeert de persoon.
De jongen luistert en de atleet verwart	De jongen luistert en de atleet verwarren	singular	5	6	De jongen luistert en de atleet verwart de persoon.
De jongen luistert en de atleet inspireert	De jongen luistert en de atleet inspireren	singular	5	6	De jongen luistert en de atleet inspireert de persoon.
De jongen luistert en de atleet bemoedigt	De jongen luistert en de atleet bemoedigen	singular	5	6	De jongen luistert en de atleet bemoedigt de persoon.
De jongen luistert en de atleet ontmoedigt	De jongen luistert en de atleet ontmoedigen	singular	5	6	De jongen luistert en de atleet ontmoedigt de persoon.
De jongen luistert en de atleet bewondert	De jongen luistert en de atleet bewonderen	singular	5	6	De jongen luistert en de atleet bewondert de persoon.
De jongen luistert en het meisje observeert	De jongen luistert en het meisje observeren	singular	5	6	De jongen luistert en het meisje observeert de persoon.
De jongen luistert en het meisje verwart	De jongen luistert en het meisje verwarren	singular	5	6	De jongen luistert en het meisje verwart de persoon.
De jongen luistert en het meisje inspireert	De jongen luistert en het meisje inspireren	singular	5	6	De jongen luistert en het meisje inspireert de persoon.
De jongen luistert en het meisje bemoedigt	De jongen luistert en het meisje bemoedigen	singular	5	6	De jongen luistert en het meisje bemoedigt de persoon.
De jongen luistert en het meisje ontmoedigt	De jongen luistert en het meisje ontmoedigen	singular	5	6	De jongen luistert en het meisje ontmoedigt de persoon.
De jongen luistert en het meisje bewondert	De jongen luistert en het meisje bewonderen	singular	5	6	De jongen luistert en het meisje bewondert de persoon.
De jongen luistert en de vader observeert	De jongen luistert en de vader observeren	singular	5	6	De jongen luistert en de vader observeert de persoon.
De jongen luistert en de vader verwart	De jongen luistert en de vader verwarren	singular	5	6	De jongen luistert en de vader verwart de persoon.
De jongen luistert en de vader inspireert	De jongen luistert en de vader inspireren	singular	5	6	De jongen luistert en de vader inspireert de persoon.
De jongen luistert en de vader bemoedigt	De jongen luistert en de vader bemoedigen	singular	5	6	De jongen luistert en de vader bemoedigt de persoon.
De jongen luistert en de vader ontmoedigt	De jongen luistert en de vader ontmoedigen	singular	5	6	De jongen luistert en de vader ontmoedigt de persoon.
De jongen luistert en de vader bewondert	De jongen luistert en de vader bewonderen	singular	5	6	De jongen luistert en de vader bewondert de persoon.
De jongen luistert en de man observeert	De jongen luistert en de man observeren	singular	5	6	De jongen luistert en de man observeert de persoon.
De jongen luistert en de man verwart	De jongen luistert en de man verwarren	singular	5	6	De jongen luistert en de man verwart de persoon.
De jongen luistert en de man inspireert	De jongen luistert en de man inspireren	singular	5	6	De jongen luistert en de man inspireert de persoon.
De jongen luistert en de man bemoedigt	De jongen luistert en de man bemoedigen	singular	5	6	De jongen luistert en de man bemoedigt de persoon.
De jongen luistert en de man ontmoedigt	De jongen luistert en de man ontmoedigen	singular	5	6	De jongen luistert en de man ontmoedigt de persoon.
De jongen luistert en de man bewondert	De jongen luistert en de man bewonderen	singular	5	6	De jongen luistert en de man bewondert de persoon.
De jongen luistert en de vrouw observeert	De jongen luistert en de vrouw observeren	singular	5	6	De jongen luistert en de vrouw observeert de persoon.
De jongen luistert en de vrouw verwart	De jongen luistert en de vrouw verwarren	singular	5	6	De jongen luistert en de vrouw verwart de persoon.
De jongen luistert en de vrouw inspireert	De jongen luistert en de vrouw inspireren	singular	5	6	De jongen luistert en de vrouw inspireert de persoon.
De jongen luistert en de vrouw bemoedigt	De jongen luistert en de vrouw bemoedigen	singular	5	6	De jongen luistert en de vrouw bemoedigt de persoon.
De jongen luistert en de vrouw ontmoedigt	De jongen luistert en de vrouw ontmoedigen	singular	5	6	De jongen luistert en de vrouw ontmoedigt de persoon.
De jongen luistert en de vrouw bewondert	De jongen luistert en de vrouw bewonderen	singular	5	6	De jongen luistert en de vrouw bewondert de persoon.
De jongen luistert en de boer observeert	De jongen luistert en de boer observeren	singular	5	6	De jongen luistert en de boer observeert de persoon.
De jongen luistert en de boer verwart	De jongen luistert en de boer verwarren	singular	5	6	De jongen luistert en de boer verwart de persoon.
De jongen luistert en de boer inspireert	De jongen luistert en de boer inspireren	singular	5	6	De jongen luistert en de boer inspireert de persoon.
De jongen luistert en de boer bemoedigt	De jongen luistert en de boer bemoedigen	singular	5	6	De jongen luistert en de boer bemoedigt de persoon.
De jongen luistert en de boer ontmoedigt	De jongen luistert en de boer ontmoedigen	singular	5	6	De jongen luistert en de boer ontmoedigt de persoon.
De jongen luistert en de boer bewondert	De jongen luistert en de boer bewonderen	singular	5	6	De jongen luistert en de boer bewondert de persoon.
De jongen luistert en de atleten observeren	De jongen luistert en de atleten observeert	plural	5	6	De jongen luistert en de atleten observeren de persoon.
De jongen luistert en de atleten verwarren	De jongen luistert en de atleten verwart	plural	5	6	De jongen luistert en de atleten verwarren de persoon.
De jongen luistert en de atleten inspireren	De jongen luistert en de atleten inspireert	plural	5	6	De jongen luistert en de atleten inspireren de persoon.
De jongen luistert en de atleten bemoedigen	De jongen luistert en de atleten bemoedigt	plural	5	6	De jongen luistert en de atleten bemoedigen de persoon.
De jongen luistert en de atleten ontmoedigen	De jongen luistert en de atleten ontmoedigt	plural	5	6	De jongen luistert en de atleten ontmoedigen de persoon.
De jongen luistert en de atleten bewonderen	De jongen luistert en de atleten bewondert	plural	5	6	De jongen luistert en de atleten bewonderen de persoon.
De jongen luistert en de meisjes observeren	De jongen luistert en de meisjes observeert	plural	5	6	De jongen luistert en de meisjes observeren de persoon.
De jongen luistert en de meisjes verwarren	De jongen luistert en de meisjes verwart	plural	5	6	De jongen luistert en de meisjes verwarren de persoon.
De jongen luistert en de meisjes inspireren	De jongen luistert en de meisjes inspireert	plural	5	6	De jongen luistert en de meisjes inspireren de persoon.
De jongen luistert en de meisjes bemoedigen	De jongen luistert en de meisjes bemoedigt	plural	5	6	De jongen luistert en de meisjes bemoedigen de persoon.
De jongen luistert en de meisjes ontmoedigen	De jongen luistert en de meisjes ontmoedigt	plural	5	6	De jongen luistert en de meisjes ontmoedigen de persoon.
De jongen luistert en de meisjes bewonderen	De jongen luistert en de meisjes bewondert	plural	5	6	De jongen luistert en de meisjes bewonderen de persoon.
De jongen luistert en de vaders observeren	De jongen luistert en de vaders observeert	plural	5	6	De jongen luistert en de vaders observeren de persoon.
De jongen luistert en de vaders verwarren	De jongen luistert en de vaders verwart	plural	5	6	De jongen luistert en de vaders verwarren de persoon.
De jongen luistert en de vaders inspireren	De jongen luistert en de vaders inspireert	plural	5	6	De jongen luistert en de vaders inspireren de persoon.
De jongen luistert en de vaders bemoedigen	De jongen luistert en de vaders bemoedigt	plural	5	6	De jongen luistert en de vaders bemoedigen de persoon.
De jongen luistert en de vaders ontmoedigen	De jongen luistert en de vaders ontmoedigt	plural	5	6	De jongen luistert en de vaders ontmoedigen de persoon.
De jongen luistert en de vaders bewonderen	De jongen luistert en de vaders bewondert	plural	5	6	De jongen luistert en de vaders bewonderen de persoon.
De jongen luistert en de mannen observeren	De jongen luistert en de mannen observeert	plural	5	6	De jongen luistert en de mannen observeren de persoon.
De jongen luistert en de mannen verwarren	De jongen luistert en de mannen verwart	plural	5	6	De jongen luistert en de mannen verwarren de persoon.
De jongen luistert en de mannen inspireren	De jongen luistert en de mannen inspireert	plural	5	6	De jongen luistert en de mannen inspireren de persoon.
De jongen luistert en de mannen bemoedigen	De jongen luistert en de mannen bemoedigt	plural	5	6	De jongen luistert en de mannen bemoedigen de persoon.
De jongen luistert en de mannen ontmoedigen	De jongen luistert en de mannen ontmoedigt	plural	5	6	De jongen luistert en de mannen ontmoedigen de persoon.
De jongen luistert en de mannen bewonderen	De jongen luistert en de mannen bewondert	plural	5	6	De jongen luistert en de mannen bewonderen de persoon.
De jongen luistert en de vrouwen observeren	De jongen luistert en de vrouwen observeert	plural	5	6	De jongen luistert en de vrouwen observeren de persoon.
De jongen luistert en de vrouwen verwarren	De jongen luistert en de vrouwen verwart	plural	5	6	De jongen luistert en de vrouwen verwarren de persoon.
De jongen luistert en de vrouwen inspireren	De jongen luistert en de vrouwen inspireert	plural	5	6	De jongen luistert en de vrouwen inspireren de persoon.
De jongen luistert en de vrouwen bemoedigen	De jongen luistert en de vrouwen bemoedigt	plural	5	6	De jongen luistert en de vrouwen bemoedigen de persoon.
De jongen luistert en de vrouwen ontmoedigen	De jongen luistert en de vrouwen ontmoedigt	plural	5	6	De jongen luistert en de vrouwen ontmoedigen de persoon.
De jongen luistert en de vrouwen bewonderen	De jongen luistert en de vrouwen bewondert	plural	5	6	De jongen luistert en de vrouwen bewonderen de persoon.
De jongen luistert en de boeren observeren	De jongen luistert en de boeren observeert	plural	5	6	De jongen luistert en de boeren observeren de persoon.
De jongen luistert en de boeren verwarren	De jongen luistert en de boeren verwart	plural	5	6	De jongen luistert en de boeren verwarren de persoon.
De jongen luistert en de boeren inspireren	De jongen luistert en de boeren inspireert	plural	5	6	De jongen luistert en de boeren inspireren de persoon.
De jongen luistert en de boeren bemoedigen	De jongen luistert en de boeren bemoedigt	plural	5	6	De jongen luistert en de boeren bemoedigen de persoon.
De jongen luistert en de boeren ontmoedigen	De jongen luistert en de boeren ontmoedigt	plural	5	6	De jongen luistert en de boeren ontmoedigen de persoon.
De jongen luistert en de boeren bewonderen	De jongen luistert en de boeren bewondert	plural	5	6	De jongen luistert en de boeren bewonderen de persoon.
De jongen huilt en de atleet observeert	De jongen huilt en de atleet observeren	singular	5	6	De jongen huilt en de atleet observeert de persoon.
De jongen huilt en de atleet verwart	De jongen huilt en de atleet verwarren	singular	5	6	De jongen huilt en de atleet verwart de persoon.
De jongen huilt en de atleet inspireert	De jongen huilt en de atleet inspireren	singular	5	6	De jongen huilt en de atleet inspireert de persoon.
De jongen huilt en de atleet bemoedigt	De jongen huilt en de atleet bemoedigen	singular	5	6	De jongen huilt en de atleet bemoedigt de persoon.
De jongen huilt en de atleet ontmoedigt	De jongen huilt en de atleet ontmoedigen	singular	5	6	De jongen huilt en de atleet ontmoedigt de persoon.
De jongen huilt en de atleet bewondert	De jongen huilt en de atleet bewonderen	singular	5	6	De jongen huilt en de atleet bewondert de persoon.
De jongen huilt en het meisje observeert	De jongen huilt en het meisje observeren	singular	5	6	De jongen huilt en het meisje observeert de persoon.
De jongen huilt en het meisje verwart	De jongen huilt en het meisje verwarren	singular	5	6	De jongen huilt en het meisje verwart de persoon.
